fiber_id,area_px,centroid_x,centroid_y,perimeter_px,equiv_diameter_px,circularity,aspect_ratio,bbox_x,bbox_y,bbox_width,bbox_height
1589,4496.00,3259.31,6679.81,281.08,75.66,0.72,1.36,3207,6648,98,72
1590,4494.50,2457.65,7389.33,326.78,75.65,0.53,1.64,2401,7352,123,75
1591,4485.50,2600.86,5553.71,293.32,75.57,0.66,0.77,2562,5507,75,98
1592,4481.00,4740.99,5817.23,546.50,75.53,0.19,0.46,4704,5746,79,170
1593,4477.00,3822.46,4068.36,297.91,75.50,0.63,0.56,3790,4014,65,116
1594,4473.00,4241.16,6421.98,373.71,75.47,0.40,0.71,4206,6372,71,100
1595,4463.50,4942.74,6208.72,316.49,75.39,0.56,0.51,4912,6145,63,123
1596,4463.00,4239.98,7463.15,305.56,75.38,0.60,1.27,4191,7419,103,81
1597,4460.00,5214.24,6777.46,283.56,75.36,0.70,0.68,5179,6732,69,101
1598,4458.50,4138.40,6367.85,445.69,75.34,0.28,0.99,4099,6325,91,92
1599,4448.00,5362.06,4714.37,448.42,75.26,0.28,0.56,5327,4630,84,151
1600,4447.50,4598.76,3929.28,417.20,75.25,0.32,1.06,4548,3872,106,100
1601,4439.00,4014.35,5532.86,273.76,75.18,0.74,1.05,3973,5492,83,79
1602,4437.00,4068.75,5778.63,435.45,75.16,0.29,0.67,4032,5730,72,107
1603,4435.00,3309.81,7577.53,442.42,75.15,0.28,0.82,3270,7524,94,114
1604,4431.50,3523.98,4935.46,340.29,75.12,0.48,1.01,3487,4885,86,85
1605,4427.50,6040.17,4046.50,429.35,75.08,0.30,1.58,5974,4012,139,88
1606,4426.00,5549.10,6490.52,489.67,75.07,0.23,1.33,5491,6435,132,99
1607,4421.50,5050.65,5595.90,324.15,75.03,0.53,0.69,5022,5548,70,101
1608,4419.00,3139.56,4788.91,314.53,75.01,0.56,1.13,3089,4750,98,87
1609,4416.00,6726.39,7644.03,482.70,74.98,0.24,0.85,6686,7589,94,111
1610,4414.50,2982.32,7704.26,496.32,74.97,0.23,0.69,2935,7629,100,144
1611,4413.50,4363.72,7211.78,309.12,74.96,0.58,0.86,4325,7170,84,98
1612,4410.00,4885.22,7054.14,277.91,74.93,0.72,1.27,4836,7019,95,75
1613,4407.00,7201.80,3459.81,290.39,74.91,0.66,1.38,7146,3421,102,74
1614,4406.50,4107.79,4912.31,345.75,74.90,0.46,0.75,4073,4865,76,101
1615,4403.00,4674.53,5916.53,461.10,74.87,0.26,0.43,4646,5823,72,166
1616,4396.00,5980.19,3754.26,394.13,74.81,0.36,0.85,5927,3694,90,106
1617,4390.00,3527.95,5251.38,278.53,74.76,0.71,1.19,3480,5214,96,81
1618,4388.50,7147.75,8031.77,380.58,74.75,0.38,0.53,7118,7978,67,127
1619,4387.50,4269.82,3462.65,277.18,74.74,0.72,1.10,4225,3427,85,77
1620,4382.50,3416.02,5634.47,269.32,74.70,0.76,0.92,3374,5591,80,87
1621,4381.50,3361.51,5108.09,270.01,74.69,0.76,0.90,3323,5071,75,83
1622,4364.00,6335.92,4936.43,531.53,74.54,0.19,1.02,6262,4885,125,123
1623,4360.00,5315.07,4691.06,436.07,74.51,0.29,0.77,5272,4615,110,143
1624,4355.00,3644.33,4145.11,271.08,74.46,0.74,0.87,3606,4105,77,89
1625,4355.00,3841.21,7472.49,476.16,74.46,0.24,1.23,3760,7416,158,128
1626,4352.00,4519.40,4827.64,334.53,74.44,0.49,1.05,4472,4791,87,83
1627,4336.00,4783.76,5852.84,334.19,74.30,0.49,0.60,4750,5791,73,122
1628,4334.00,3058.09,2813.56,303.22,74.28,0.59,0.69,3023,2756,75,109
1629,4332.50,5055.60,3748.05,279.72,74.27,0.70,0.62,5029,3703,60,97
1630,4329.00,6506.20,6473.26,288.94,74.24,0.65,1.22,6455,6439,94,77
1631,4325.50,5597.67,7303.73,293.18,74.21,0.63,1.00,5559,7258,83,83
1632,4321.00,3401.62,6173.75,471.39,74.17,0.24,1.12,3337,6100,138,123
1633,4317.50,4946.82,5984.18,400.72,74.14,0.34,0.73,4907,5937,77,106
1634,4310.00,4721.19,4150.29,371.22,74.08,0.39,0.50,4694,4090,59,117
1635,4306.00,5621.59,7376.47,439.10,74.04,0.28,2.00,5548,7348,142,71
1636,4299.00,4313.19,5101.42,401.16,73.98,0.34,1.03,4268,5046,102,99
1637,4288.00,5379.49,6470.56,447.30,73.89,0.27,0.71,5346,6416,77,108
1638,4280.50,3820.30,4866.32,296.69,73.82,0.61,1.79,3772,4833,109,61
1639,4279.50,2610.25,5446.97,270.55,73.82,0.73,0.71,2579,5401,65,91
1640,4274.50,2194.56,6750.07,273.87,73.77,0.72,1.12,2154,6711,84,75
1641,4251.00,5400.48,6067.26,275.28,73.57,0.70,1.31,5351,6031,93,71
1642,4246.00,5314.62,4991.83,424.96,73.53,0.30,1.14,5245,4948,120,105
1643,4245.00,4940.58,4798.55,269.42,73.52,0.73,0.89,4904,4754,77,87
1644,4241.50,5147.95,3351.50,327.12,73.49,0.50,1.91,5082,3319,130,68
1645,4241.00,3979.48,5315.71,313.36,73.48,0.54,0.89,3935,5264,90,101
1646,4240.50,4714.70,4053.25,277.52,73.48,0.69,0.95,4679,4018,78,82
1647,4239.50,4840.68,5419.58,482.86,73.47,0.23,1.01,4793,5377,100,99
1648,4233.50,3435.02,3721.34,284.69,73.42,0.66,1.31,3393,3688,93,71
1649,4216.00,4736.26,7106.52,265.76,73.27,0.75,1.15,4697,7072,85,74
1650,4213.50,3774.15,7331.05,274.35,73.24,0.70,1.36,3725,7300,94,69
1651,4213.00,3116.82,7594.02,281.28,73.24,0.67,0.64,3081,7549,65,102
1652,4211.00,7496.35,6016.92,356.82,73.22,0.42,0.71,7454,5971,77,109
1653,4208.00,6796.34,7574.17,502.36,73.20,0.21,1.19,6743,7532,111,93
1654,4207.50,6096.45,6574.10,314.29,73.19,0.54,1.06,6041,6533,95,90
1655,4192.00,5131.00,6281.01,276.45,73.06,0.69,0.59,5102,6231,61,103
1656,4189.00,5502.54,7401.67,297.76,73.03,0.59,0.57,5475,7353,63,110
1657,4188.00,5630.36,6998.36,273.76,73.02,0.70,0.73,5593,6957,70,96
1658,4181.00,3326.15,6724.23,257.76,72.96,0.79,1.01,3286,6682,80,79
1659,4180.50,5929.63,5447.05,325.26,72.96,0.50,0.91,5892,5392,86,94
1660,4169.00,3778.53,3089.28,275.76,72.86,0.69,0.88,3744,3049,77,88
1661,4163.50,6346.40,7688.31,286.49,72.81,0.64,1.26,6297,7650,92,73
1662,4162.00,4671.04,6132.61,417.30,72.80,0.30,0.48,4635,6058,72,151
1663,4159.50,2764.17,6288.63,294.29,72.77,0.60,1.06,2718,6249,90,85
1664,4159.50,3352.57,5707.99,270.63,72.77,0.71,0.94,3311,5663,83,88
1665,4158.00,4770.18,6970.90,432.96,72.76,0.28,1.53,4710,6931,113,74
1666,4157.50,6703.11,8751.37,425.55,72.76,0.29,0.73,6657,8672,104,143
1667,4150.00,4712.10,3595.48,424.96,72.69,0.29,0.49,4683,3529,69,140
1668,4147.00,2474.95,6455.20,264.94,72.66,0.74,0.80,2439,6414,71,89
1669,4139.00,6353.74,6854.83,305.28,72.59,0.56,0.48,6326,6797,57,119
1670,4138.50,7291.86,5102.71,505.29,72.59,0.20,2.98,7207,5071,173,58
1671,4135.50,4627.84,4104.56,314.63,72.56,0.52,0.55,4600,4054,64,116
1672,4130.50,5059.04,6875.62,375.75,72.52,0.37,0.81,5017,6823,85,105
1673,4125.00,3713.88,6682.72,299.91,72.47,0.58,0.75,3676,6637,73,97
1674,4113.50,2338.13,3197.65,434.17,72.37,0.27,1.94,2259,3153,149,77
1675,4110.00,3125.94,6246.58,252.94,72.34,0.81,1.14,3086,6210,82,72
1676,4104.50,3167.29,3743.69,439.00,72.29,0.27,0.75,3126,3673,92,123
1677,4100.00,5729.24,6811.61,279.91,72.25,0.66,1.04,5690,6777,84,81
1678,4096.50,5144.84,6575.87,406.58,72.22,0.31,0.70,5110,6529,70,100
1679,4095.00,4050.29,6149.74,251.42,72.21,0.81,0.87,4014,6110,72,83
1680,4090.00,4201.48,4629.88,280.79,72.16,0.65,1.53,4162,4602,95,62
1681,4088.00,7009.53,5479.19,422.96,72.15,0.29,0.85,6971,5429,82,97
1682,4086.50,1477.92,8396.69,431.20,72.13,0.28,0.91,1443,8359,80,88
1683,4079.00,6237.67,7318.26,365.71,72.07,0.38,1.58,6185,7276,123,78
1684,4072.00,2790.21,5852.23,274.25,72.00,0.68,1.56,2736,5816,100,64
1685,4068.00,7401.03,4697.32,306.59,71.97,0.54,0.48,7374,4635,56,117
1686,4066.00,4287.14,7964.93,357.22,71.95,0.40,0.52,4263,7898,61,118
1687,4066.00,5067.48,6685.20,361.50,71.95,0.39,0.76,5032,6629,78,103
1688,4048.00,3853.86,6257.82,425.79,71.79,0.28,0.51,3815,6191,70,136
1689,4044.00,4077.72,6818.73,340.05,71.76,0.44,2.08,4003,6782,127,61
1690,4039.50,2987.44,3915.31,273.95,71.72,0.68,0.83,2946,3869,78,94
1691,4038.50,6575.80,5731.74,394.17,71.71,0.33,0.92,6513,5666,117,127
1692,4030.00,6421.08,3882.66,443.04,71.63,0.26,1.18,6359,3834,136,115
1693,4024.00,4492.30,4143.33,263.76,71.58,0.73,0.66,4458,4095,63,96
1694,4022.50,2632.95,6059.37,281.04,71.57,0.64,0.61,2604,6015,59,97
1695,4021.50,4554.52,6995.24,359.75,71.56,0.39,0.74,4511,6947,78,105
1696,4019.00,3259.10,5240.76,275.28,71.53,0.67,1.28,3215,5205,91,71
1697,4009.50,2696.15,7485.53,262.01,71.45,0.73,1.14,2656,7448,84,74
1698,4004.50,4869.03,5891.79,278.01,71.41,0.65,0.60,4839,5841,61,102
1699,4002.50,2758.13,7521.72,278.15,71.39,0.65,1.27,2712,7491,95,75
1700,3993.50,4334.31,5018.33,261.52,71.31,0.73,0.99,4296,4984,75,76
1701,3982.50,6032.89,7548.50,405.00,71.21,0.31,0.89,5992,7495,91,102
1702,3978.00,4762.47,7732.46,414.33,71.17,0.29,0.43,4738,7671,62,144
1703,3977.00,2987.71,3816.06,272.39,71.16,0.67,0.80,2951,3773,71,89
1704,3976.50,4135.77,3571.20,249.66,71.16,0.80,0.78,4103,3531,69,88
1705,3974.00,7516.11,6261.42,286.74,71.13,0.61,0.96,7474,6218,85,89
1706,3968.00,2683.57,5890.68,266.05,71.08,0.70,1.09,2639,5855,87,80
1707,3966.00,3486.59,6563.00,323.71,71.06,0.48,1.46,3443,6531,105,72
1708,3966.00,6005.28,6688.66,425.99,71.06,0.27,1.24,5950,6654,105,85
1709,3959.00,3205.03,7938.69,277.28,71.00,0.65,0.79,3167,7893,72,91
1710,3954.00,4022.87,7659.25,402.76,70.95,0.31,0.86,3984,7610,83,97
1711,3951.00,3261.70,7008.74,361.85,70.93,0.38,1.75,3196,6980,121,69
1712,3944.50,5497.23,3940.09,399.20,70.87,0.31,1.57,5421,3906,137,87
1713,3944.50,3843.23,6573.30,262.15,70.87,0.72,0.98,3803,6535,81,83
1714,3933.50,3121.38,3932.71,272.69,70.77,0.66,1.25,3082,3903,89,71
1715,3928.00,7445.57,4785.74,261.76,70.72,0.72,0.95,7407,4751,76,80
1716,3897.50,6846.61,6711.64,377.06,70.44,0.34,1.67,6782,6684,117,70
1717,3894.50,5668.58,1149.23,249.18,70.42,0.79,1.01,5633,1114,75,74
1718,3881.00,5050.66,6421.31,370.53,70.30,0.36,0.58,5023,6360,70,121
1719,3880.00,3694.22,3440.71,345.71,70.29,0.41,0.97,3651,3391,93,96
1720,3879.50,4619.95,7206.44,333.26,70.28,0.44,0.76,4585,7162,74,97
1721,3874.00,7450.64,6226.01,338.88,70.23,0.42,1.13,7412,6192,89,79
1722,3870.00,4400.04,5069.01,359.50,70.20,0.38,0.81,4366,5023,72,89
1723,3869.50,6668.79,7712.39,458.80,70.19,0.23,0.89,6629,7661,103,116
1724,3868.00,4113.00,3886.97,348.88,70.18,0.40,1.63,4053,3860,111,68
1725,3867.50,5576.05,6410.71,381.75,70.17,0.33,2.21,5500,6386,139,63
1726,3854.50,5429.26,7037.41,243.87,70.05,0.81,0.95,5397,7002,72,76
1727,3854.00,5405.05,6134.18,353.36,70.05,0.39,1.31,5348,6104,101,77
1728,3852.00,5161.47,6373.36,391.50,70.03,0.32,1.78,5107,6335,119,67
1729,3848.50,4674.33,7168.64,245.04,70.00,0.81,0.95,4638,7133,72,76
1730,3847.50,4001.00,3546.92,448.80,69.99,0.24,1.26,3954,3497,122,97
1731,3829.00,3596.97,6871.24,265.08,69.82,0.68,1.15,3555,6837,84,73
1732,3825.50,5250.62,7717.28,353.95,69.79,0.38,0.74,5214,7673,71,96
1733,3824.00,6958.36,6028.82,399.65,69.78,0.30,0.46,6931,5965,63,136
1734,3820.00,4814.95,5926.73,257.91,69.74,0.72,0.71,4779,5881,66,93
1735,3816.00,3784.11,3155.94,330.33,69.70,0.44,0.86,3738,3100,95,110
1736,3815.00,6159.15,7198.14,253.82,69.70,0.74,0.70,6131,7152,60,86
1737,3807.50,5060.57,4060.11,364.29,69.63,0.36,0.33,5036,3983,50,151
1738,3804.00,5255.62,6704.05,284.45,69.59,0.59,0.42,5230,6648,48,115
1739,3793.50,5403.84,6558.96,354.29,69.50,0.38,0.73,5372,6518,64,88
1740,3790.50,7464.71,4566.40,397.89,69.47,0.30,0.56,7436,4514,63,112
1741,3787.00,4224.18,5288.64,263.28,69.44,0.69,1.31,4185,5257,85,65
1742,3779.50,3352.63,2411.13,263.87,69.37,0.68,0.71,3318,2361,64,90
1743,3779.50,7532.48,4163.82,272.49,69.37,0.64,1.04,7492,4124,80,77
1744,3773.50,5877.12,5900.67,287.04,69.32,0.58,1.95,5826,5873,109,56
1745,3761.50,4550.94,5220.96,280.84,69.20,0.60,0.81,4518,5174,75,93
1746,3757.00,3591.75,7908.04,459.24,69.16,0.22,0.93,3546,7857,103,111
1747,3753.50,4086.73,6070.37,286.29,69.13,0.58,0.88,4046,6025,78,89
1748,3742.00,7565.24,3544.11,255.08,69.03,0.72,1.07,7523,3511,81,76
1749,3737.50,4492.30,5651.42,259.72,68.98,0.70,0.80,4458,5615,68,85
1750,3734.00,3590.14,4040.97,251.97,68.95,0.74,1.07,3546,4005,77,72
1751,3730.00,3263.12,7843.05,399.59,68.91,0.29,0.90,3226,7789,94,105
1752,3718.00,4382.77,6227.96,271.08,68.80,0.64,0.99,4340,6191,80,81
1753,3708.50,4567.94,5619.46,267.38,68.72,0.65,1.27,4530,5585,84,66
1754,3707.00,7069.45,8490.95,288.74,68.70,0.56,0.80,7036,8453,69,86
1755,3706.50,6820.74,8342.11,345.81,68.70,0.39,0.59,6789,8289,68,115
1756,3700.00,4825.46,5724.87,287.42,68.64,0.56,0.52,4799,5671,57,110
1757,3699.50,3599.31,6255.55,415.55,68.63,0.27,0.84,3551,6203,87,103
1758,3694.00,2169.36,6216.29,299.22,68.58,0.52,1.41,2114,6176,107,76
1759,3682.50,3302.29,5164.06,248.21,68.47,0.75,0.89,3265,5122,71,80
1760,3680.50,6514.89,2234.02,309.32,68.46,0.48,0.54,6488,2173,62,114
1761,3679.00,6091.02,2996.87,333.71,68.44,0.42,1.62,6035,2956,117,72
1762,3677.50,5580.25,4768.07,251.04,68.43,0.73,1.06,5542,4730,75,71
1763,3675.50,4945.64,4431.01,251.24,68.41,0.73,0.69,4919,4389,58,84
1764,3674.50,4177.34,7103.71,244.69,68.40,0.77,0.76,4147,7064,64,84
1765,3660.00,249.52,6887.50,587.93,68.26,0.13,0.13,233,6774,32,244
1766,3658.00,4213.00,7715.36,383.16,68.25,0.31,1.44,4165,7668,112,78
1767,3656.50,7574.62,4873.32,298.01,68.23,0.52,0.69,7534,4817,69,100
1768,3653.00,5046.28,7523.32,312.74,68.20,0.47,0.47,5020,7468,55,118
1769,3648.50,3970.63,1788.16,392.23,68.16,0.30,3.10,3904,1765,149,48
1770,3642.50,2372.40,3285.63,353.61,68.10,0.37,0.42,2342,3219,54,130
1771,3642.50,199.23,6448.12,525.97,68.10,0.17,0.38,158,6342,79,210
1772,3641.50,7335.94,6792.56,331.12,68.09,0.42,0.81,7297,6747,75,93
1773,3623.00,5792.45,6083.28,269.08,67.92,0.63,1.53,5744,6052,98,64
1774,3611.50,4574.52,7250.08,254.01,67.81,0.70,0.72,4544,7203,66,92
1775,3603.50,6156.64,4319.80,406.11,67.74,0.27,1.09,6087,4263,135,124
1776,3600.00,7085.85,5448.41,391.85,67.70,0.29,0.65,7059,5400,77,119
1777,3598.50,5140.69,4137.14,401.75,67.69,0.28,1.29,5095,4077,123,95
1778,3597.50,3619.47,6167.74,245.52,67.68,0.75,0.85,3582,6126,70,82
1779,3594.50,6149.07,6052.19,321.61,67.65,0.44,0.87,6112,6016,71,82
1780,3592.00,4159.52,4980.67,249.62,67.63,0.72,1.05,4122,4942,77,73
1781,3580.50,7122.37,5275.74,361.06,67.52,0.35,1.68,7063,5241,121,72
1782,3579.50,4932.51,5000.69,356.63,67.51,0.35,0.51,4905,4941,63,124
1783,3579.00,5041.74,6771.35,319.36,67.50,0.44,0.55,5014,6722,58,105
1784,3577.00,2966.20,4214.79,324.53,67.49,0.43,1.66,2912,4181,113,68
1785,3567.50,2619.75,7585.76,259.32,67.40,0.67,0.73,2585,7540,66,91
1786,3563.00,3786.95,4127.10,267.28,67.35,0.63,0.60,3759,4080,60,100
1787,3559.50,2322.74,6406.48,274.21,67.32,0.59,0.49,2295,6353,52,107
1788,3557.00,4882.17,6002.75,300.19,67.30,0.50,1.20,4838,5965,101,84
1789,3552.00,7487.79,4924.85,354.53,67.25,0.36,0.94,7450,4876,82,87
1790,3550.00,4869.71,4775.35,248.59,67.23,0.72,1.13,4833,4739,79,70
1791,3546.50,7373.75,5773.27,426.86,67.20,0.24,0.74,7340,5730,67,91
1792,3546.00,3529.46,3476.68,283.42,67.19,0.55,0.94,3487,3436,75,80
1793,3545.50,5189.86,3903.56,247.87,67.19,0.73,0.99,5152,3870,75,76
1794,3542.50,5590.54,4560.33,279.66,67.16,0.57,2.00,5539,4535,108,54
1795,3539.00,4541.10,7168.12,361.30,67.13,0.34,1.08,4492,7125,98,91
1796,3531.50,5049.84,5984.75,407.40,67.06,0.27,0.98,4991,5947,103,105
1797,3531.00,3930.57,4508.02,264.11,67.05,0.64,0.51,3908,4462,52,101
1798,3530.50,6307.36,6870.28,294.35,67.05,0.51,0.59,6277,6820,65,110
1799,3529.50,3963.85,6799.95,230.07,67.04,0.84,1.08,3928,6767,71,66
1800,3526.00,6891.28,6069.37,251.76,67.00,0.70,1.33,6846,6037,88,66
1801,3526.00,3905.19,7162.05,310.05,67.00,0.46,0.71,3874,7114,64,90
1802,3524.00,2919.53,5983.29,369.85,66.98,0.32,1.39,2856,5953,111,80
1803,3519.50,3960.58,4580.10,255.52,66.94,0.68,0.59,3933,4535,58,99
1804,3513.50,3903.92,4613.26,249.87,66.88,0.71,0.76,3875,4570,65,85
1805,3511.00,5839.76,7531.39,244.79,66.86,0.74,0.66,5812,7491,57,86
1806,3510.50,7013.70,8421.01,281.32,66.86,0.56,1.06,6969,8380,82,77
1807,3508.50,6211.43,3009.77,299.81,66.84,0.49,1.49,6160,2974,100,67
1808,3507.50,4790.16,5545.67,272.35,66.83,0.59,0.70,4762,5507,60,86
1809,3499.00,7523.73,4614.57,272.45,66.75,0.59,0.43,7502,4560,46,107
1810,3494.50,4846.56,7714.46,371.12,66.70,0.32,0.56,4807,7664,68,121
1811,3489.00,4212.62,8110.57,272.59,66.65,0.59,0.55,4181,8059,59,108
1812,3488.50,5808.97,5194.77,397.40,66.65,0.28,1.53,5758,5150,121,79
1813,3488.00,3267.14,3551.89,241.91,66.64,0.75,0.92,3227,3514,72,78
1814,3486.50,4370.81,4064.60,249.18,66.63,0.71,0.73,4336,4019,64,88
1815,3486.50,7436.86,4885.92,256.35,66.63,0.67,0.67,7403,4835,63,94
1816,3485.00,3084.62,6669.76,395.16,66.61,0.28,1.83,3023,6643,121,66
1817,3482.00,3053.12,3754.63,265.42,66.58,0.62,0.99,3016,3721,78,79
1818,3473.00,2891.85,8146.76,447.59,66.50,0.22,1.68,2829,8108,138,82
1819,3470.00,3963.83,7739.97,378.48,66.47,0.30,1.40,3897,7699,120,86
1820,3467.50,4417.47,5149.42,267.04,66.45,0.61,1.17,4374,5117,84,72
1821,3467.50,7299.36,6982.52,351.61,66.45,0.35,0.45,7273,6918,57,126
1822,3467.50,6660.47,8194.88,349.26,66.45,0.36,0.63,6625,8137,69,109
1823,3465.00,3724.02,5637.72,248.11,66.42,0.71,1.11,3686,5600,78,70
1824,3462.00,3192.29,3859.81,242.11,66.39,0.74,0.77,3158,3820,63,82
1825,3453.50,4517.50,5357.44,259.18,66.31,0.65,0.87,4479,5317,74,85
1826,3453.50,2934.66,7343.65,300.35,66.31,0.48,1.20,2894,7309,77,64
1827,3449.50,5297.32,6234.24,235.87,66.27,0.78,0.84,5265,6195,66,79
1828,3441.50,3196.42,2554.22,237.10,66.20,0.77,1.33,3159,2526,77,58
1829,3432.00,3179.97,6422.56,269.62,66.10,0.59,1.60,3127,6392,93,58
1830,3426.50,6229.77,4600.29,257.04,66.05,0.65,1.72,6180,4574,98,57
1831,3424.50,6583.49,2377.52,252.21,66.03,0.68,0.82,6549,2336,67,82
1832,3423.50,4111.20,6452.84,266.21,66.02,0.61,1.43,4068,6418,87,61
1833,3423.50,4635.21,7690.91,294.49,66.02,0.50,0.41,4611,7635,48,116
1834,3418.00,5142.32,7159.02,353.02,65.97,0.34,1.09,5101,7119,86,79
1835,3412.00,3310.43,7690.52,260.11,65.91,0.63,0.58,3282,7642,56,97
1836,3407.50,3462.84,7778.56,242.21,65.87,0.73,1.25,3421,7744,80,64
1837,3405.50,6109.51,1961.08,381.89,65.85,0.29,0.52,6071,1890,75,144
1838,3400.00,6140.81,6479.46,304.19,65.80,0.46,1.10,6096,6442,98,89
1839,3395.50,7457.66,4670.66,293.66,65.75,0.49,0.57,7430,4628,56,98
1840,3394.00,5013.47,7016.75,361.16,65.74,0.33,0.77,4979,6976,80,104
1841,3391.00,3965.75,7621.41,245.08,65.71,0.71,0.77,3931,7580,66,86
1842,3391.00,6837.88,5616.64,356.68,65.71,0.33,1.61,6778,5573,122,76
1843,3386.00,3646.16,7172.26,252.11,65.66,0.67,1.24,3602,7141,84,68
1844,3374.00,4325.41,3213.00,344.33,65.54,0.36,1.37,4284,3173,96,70
1845,3373.00,4534.61,5734.91,235.76,65.53,0.76,0.87,4501,5695,69,79
1846,3359.00,2475.33,4951.21,343.85,65.40,0.36,1.14,2422,4912,97,85
1847,3352.00,4479.19,7557.19,235.76,65.33,0.76,0.95,4442,7520,71,75
1848,3352.00,3623.93,3812.54,252.74,65.33,0.66,0.76,3587,3766,69,91
1849,3352.00,5921.68,7510.86,346.33,65.33,0.35,0.90,5876,7468,86,96
1850,3351.00,5615.90,5146.16,264.11,65.32,0.60,0.75,5584,5107,67,89
1851,3348.50,6565.34,5605.92,292.01,65.30,0.49,2.05,6509,5579,115,56
1852,3347.50,4346.82,6674.24,237.72,65.29,0.74,0.93,4311,6642,68,73
1853,3347.00,6511.00,6808.60,276.11,65.28,0.55,0.43,6490,6755,45,105
1854,3343.50,5646.06,4784.98,241.18,65.25,0.72,1.19,5610,4753,80,67
1855,3334.00,5806.61,5068.02,237.14,65.15,0.75,0.99,5774,5036,66,67
1856,3333.00,3570.77,3058.30,272.74,65.14,0.56,0.69,3535,3008,68,99
1857,3321.00,4180.85,6438.22,296.25,65.03,0.48,0.75,4150,6394,62,83
1858,3321.00,3362.16,4305.91,307.02,65.03,0.44,1.03,3312,4263,96,93
1859,3301.00,2273.13,6960.73,241.28,64.83,0.71,0.86,2236,6924,67,78
1860,3291.00,7353.83,6209.71,376.82,64.73,0.29,1.16,7304,6167,96,83
1861,3290.00,4025.30,4119.89,387.79,64.72,0.27,0.54,3990,4042,74,137
1862,3282.00,3223.10,2405.05,272.88,64.64,0.55,0.84,3185,2358,79,94
1863,3272.00,7153.45,7867.09,291.28,64.54,0.48,0.71,7116,7819,65,92
1864,3271.50,3304.68,5784.82,232.07,64.54,0.76,0.70,3277,5746,55,79
1865,3254.00,6306.24,5940.27,226.51,64.37,0.80,0.83,6278,5906,59,71
1866,3253.00,4479.82,6632.15,245.76,64.36,0.68,0.62,4449,6588,58,93
1867,3250.00,5700.19,7158.83,250.45,64.33,0.65,0.59,5675,7112,55,94
1868,3249.50,4995.70,7326.07,290.84,64.32,0.48,0.42,4973,7274,47,113
1869,3236.00,4559.43,5302.53,236.45,64.19,0.73,0.87,4529,5267,66,76
1870,3223.50,4505.48,4466.31,263.87,64.06,0.58,0.52,4482,4413,53,101
1871,3219.00,2666.32,7146.12,326.88,64.02,0.38,1.96,2616,7117,106,54
1872,3217.00,2434.11,2865.47,250.11,64.00,0.65,0.73,2402,2819,61,84
1873,3212.50,2283.09,6611.38,237.38,63.96,0.72,0.69,2256,6571,58,84
1874,3212.00,3723.96,6825.36,261.42,63.95,0.59,1.05,3686,6791,79,75
1875,3209.50,6372.39,5947.90,224.41,63.93,0.80,0.85,6343,5914,60,71
1876,3209.00,3632.39,7511.81,275.22,63.92,0.53,1.45,3582,7480,100,69
1877,3203.50,7335.85,6889.62,271.52,63.87,0.55,0.60,7309,6847,56,94
1878,3196.50,6962.65,6405.56,405.83,63.80,0.24,1.79,6899,6369,131,73
1879,3195.50,3953.75,4020.80,345.12,63.79,0.34,0.58,3930,3974,62,107
1880,3190.50,5040.12,4795.23,312.09,63.74,0.41,1.45,4986,4755,107,74
1881,3183.50,3747.64,6375.65,227.52,63.67,0.77,0.92,3712,6343,66,72
1882,3178.00,5221.56,4647.44,322.74,63.61,0.38,1.32,5176,4618,90,68
1883,3172.50,5243.35,5344.82,251.52,63.56,0.63,1.08,5206,5308,80,74
1884,3168.50,2615.33,6940.11,257.52,63.52,0.60,0.62,2588,6899,58,93
1885,3168.50,3409.01,7328.59,242.98,63.52,0.67,0.77,3373,7285,67,87
1886,3166.50,5331.69,3479.32,241.58,63.50,0.68,1.83,5284,3457,88,48
1887,3162.50,4197.85,3355.47,274.35,63.46,0.53,0.72,4161,3315,64,89
1888,3160.50,3509.82,7107.49,257.72,63.44,0.60,0.63,3478,7060,58,92
1889,3160.00,2711.47,7054.90,324.19,63.43,0.38,1.39,2663,7026,93,67
1890,3156.00,6245.56,2921.25,276.25,63.39,0.52,0.63,6218,2881,59,93
1891,3154.50,6950.99,8589.55,338.63,63.38,0.35,1.05,6903,8558,85,81
1892,3150.50,6662.29,6940.72,241.38,63.34,0.68,1.52,6624,6915,85,56
1893,3149.00,6869.87,3896.59,262.59,63.32,0.57,0.67,6841,3850,64,96
1894,3143.00,6042.90,6263.41,252.94,63.26,0.62,0.78,6009,6222,66,85
1895,3142.00,4891.12,6061.16,287.22,63.25,0.48,1.26,4839,6027,98,78
1896,3142.00,3641.88,4982.58,270.74,63.25,0.54,0.54,3615,4930,56,103
1897,3117.50,5218.97,7377.49,333.81,63.00,0.35,0.49,5198,7313,56,115
1898,3116.50,5078.77,6568.28,256.55,62.99,0.60,0.68,5048,6530,58,85
1899,3114.00,4228.30,7320.55,232.79,62.97,0.72,1.29,4188,7287,80,62
1900,3113.00,5148.75,6717.92,257.42,62.96,0.59,0.78,5113,6681,63,81
1901,3105.50,3241.23,3653.49,285.32,62.88,0.48,1.02,3194,3605,82,80
1902,3095.50,7295.04,5448.19,387.26,62.78,0.26,1.20,7235,5413,96,80
1903,3082.00,4552.73,4533.72,225.62,62.64,0.76,1.03,4521,4503,71,69
1904,3079.00,2134.23,3191.31,257.71,62.61,0.58,0.90,2100,3151,76,84
